,record_id,start_page,volume,alpha_pub_date,numeric_pub_date,record_title,issue,pagination,url_doc_view,pub_id,year,month,day,review_type,reviewed_book_title,reviewed_book_pub_date,reviewed_book_publisher,reviewed_book_publisher_viaf_match,reviewed_book_genre,reviewed_book_price,reviewed_author_viaf_match,reviewed_author_name,perceived_author_gender
1007,91006924,379,55,"Jul 8, 1882",18820708,Siberia.,48,379,http://search.proquest.com/docview/91006924/,24330,1882,,,single_focus,Through Siberia,,,,Nonfiction - travel,,http://viaf.org/viaf/46372580,Henry Lansdell,m
1008,910585298,53,10,"Oct 1, 1914",19141001,THE CHINESE REVIEW,1,,http://search.proquest.com/docview/910585298/,85395,1914,,,not_review,,,,,,,,,
1009,124729695,820,59,Aug 1924,19240801,THE NEW BOOKS,6,,http://search.proquest.com/docview/124729695/,24243,1924,,,not_review,,,,,,,,,
1010,124729807,851,59,Aug 1924,19240801,AMONG THE RELIGIOUS BOOKS,6,,http://search.proquest.com/docview/124729807/,24243,1924,,,multi,,,,,,,,,
1011,124729850,779,59,Aug 1924,19240801,AMONG THE RELIGIOUS BOOKS,6,,http://search.proquest.com/docview/124729850/,24243,1924,,,multi,,,,,,,,,
1012,124729983,732,59,Aug 1924,19240801,THE BOOK OF THE MONTH,6,,http://search.proquest.com/docview/124729983/,24243,1924,,,single_focus,The Life and Letters of Emily Dickinson,1924,Houghton Mifflin Co,http://viaf.org/viaf/159556432,Nonfiction - biographical,,http://viaf.org/viaf/7770571,Martha Dickinson Bianchi,f
1013,124730185,662,58,Feb 1924,19240201,THE FIELD OF PRINTS,6,,http://search.proquest.com/docview/124730185/,24243,1924,,,multi,,,,,,,,,
1014,124730230,678,58,Feb 1924,19240201,Wise Reminiscence,6,,http://search.proquest.com/docview/124730230/,24243,1924,,,single_focus,Garrulities of an Octogenarian Editor,,Houghton Mifflin,http://viaf.org/viaf/159556432,Nonfiction - autobiographical,,,,m
1015,124730239,668,58,Feb 1924,19240201,RECENT BOOKS IN BRIEF REVIEW,6,,http://search.proquest.com/docview/124730239/,24243,1924,,,cluster,,,,,,,,,
1016,124730298,224,60,Oct 1924,19241001,THE HIGHWAY TO AVALON,2,,http://search.proquest.com/docview/124730298/,24243,1924,,,multi,,,,,,,,,
1017,124730306,850,59,Aug 1924,19240801,THE WORLD OF BUSINESS BOOKS,6,,http://search.proquest.com/docview/124730306/,24243,1924,,,multi,,,,,,,,,
1018,124730359,162,60,Oct 1924,19241001,THE NEW CHILDREN'S BOOKS,2,,http://search.proquest.com/docview/124730359/,24243,1924,,,multi,,,,,,,,,
1019,124730369,244,59,Apr 1924,19240401,CONTEMPORARY AMERICAN DRAMA,2,,http://search.proquest.com/docview/124730369/,24243,1924,,,multi,,,,,,,,,
1020,124730380,789,59,Aug 1924,19240801,AMONG THE RELIGIOUS BOOKS,6,,http://search.proquest.com/docview/124730380/,24243,1924,,,multi,,,,,,,,,
1021,124730406,783,59,Aug 1924,19240801,THE COLLECTORS' GUIDE,6,,http://search.proquest.com/docview/124730406/,24243,1924,,,not_review,,,,,,,,,none
1022,124730430,219,59,Apr 1924,19240401,STRAINED INTENSITIES,2,,http://search.proquest.com/docview/124730430/,24243,1924,,,multi,,,,,,,,,
1023,124730482,740,59,Aug 1924,19240801,BURYING POETS,6,,http://search.proquest.com/docview/124730482/,24243,1924,,,multi,,,,,,,,,
1024,124730550,210,59,Apr 1924,19240401,Is Publicity a Menace?,2,,http://search.proquest.com/docview/124730550/,24243,1924,,,single_focus,Crystallizing Public Opinion,1924,"Boni, Liveright",http://viaf.org/viaf/150537829,Nonfiction - social issues,,http://viaf.org/viaf/110922659,Edward L. Bernays,m
1025,124730743,107,60,Sep 1924,19240901,FOREIGN NOTES AND COMMENT,1,,http://search.proquest.com/docview/124730743/,24243,1924,,,multi,,,,,,,,,
1026,124730756,499,59,Jun 1924,19240601,ROI COOPER MEGRUE,4,,http://search.proquest.com/docview/124730756/,24243,1924,,,multi,,,,,,,,,
1027,124730787,826,59,Aug 1924,19240801,THE COLLECTORS' GUIDE,6,,http://search.proquest.com/docview/124730787/,24243,1924,,,not_review,,,,,,,,,
1028,124730800,661,58,Feb 1924,19240201,A SHELF OF RECENT BOOKS,6,,http://search.proquest.com/docview/124730800/,24243,1924,,,single_focus,The Story of My Life,1924,The Bobbs-Merrill Co,http://viaf.org/viaf/155934606,Nonfiction - autobiographical,,http://viaf.org/viaf/29621073,Sir Harry H. Johnston,m
1029,124730872,595,59,Jul 1924,19240701,A MISCELLANY OF SPORTS,5,,http://search.proquest.com/docview/124730872/,24243,1924,,,multi,,,,,,,,,
1030,124730895,110,60,Sep 1924,19240901,Notes on Contemporary Greece,1,,http://search.proquest.com/docview/124730895/,24243,1924,,,multi,,,,,,,,,
1031,124730901,679,58,Feb 1924,19240201,Poems Vigorous and Quiet,6,,http://search.proquest.com/docview/124730901/,24243,1924,,,multi,,,,,,,,,
1032,124730903,501,60,Dec 1924,19241201,IS THERE ROMANCE IN TRAVEL?,4,,http://search.proquest.com/docview/124730903/,24243,1924,,,multi,,,,,,,,,
1033,124730945,606,59,Jul 1924,19240701,RECENT BOOKS IN BRIEF REVIEW,5,,http://search.proquest.com/docview/124730945/,24243,1924,,,multi,,,,,,,,,
1034,124731038,220,60,Oct 1924,19241001,A Fiery Biographer,2,,http://search.proquest.com/docview/124731038/,24243,1924,,,brief,,,,,,,,,
1035,124731090,210,59,Apr 1924,19240401,THE EDITOR RECOMMENDS--,2,,http://search.proquest.com/docview/124731090/,24243,1924,,,brief,,,,,,,,,
1036,124731109,812,59,Aug 1924,19240801,THE COLLECTORS' GUIDE,6,,http://search.proquest.com/docview/124731109/,24243,1924,,,not_review,,,,,,,,,
1037,124731183,372,59,May 1924,19240501,A. E. THOMAS,3,,http://search.proquest.com/docview/124731183/,24243,1924,,,not_review,,,,,,,,,
1038,124731212,5,59,Mar 1924,19240301,ARM IN ARM WITH HUGO IN PARIS,1,,http://search.proquest.com/docview/124731212/,24243,1924,,,not_review,,,,,,,,,
1039,124731223,341,59,May 1924,19240501,THE BOOK OF THE MONTH,3,,http://search.proquest.com/docview/124731223/,24243,1924,,,single_focus,Main Currents of Nineteenth Century Literature,1924,Boni & Liveright,http://viaf.org/viaf/150537829,nonfiction - literary criticism,,http://viaf.org/viaf/4938982,George Brandes,m
1040,124731230,270,59,May 1924,19240501,"THAT LITERARY WANDERER, E. V. LUCAS",3,,http://search.proquest.com/docview/124731230/,24243,1924,,,not_review,,,,,,,,,
1041,124731300,473,59,Jun 1924,19240601,RECENT BOOKS IN BRIEF REVIEW,4,,http://search.proquest.com/docview/124731300/,24243,1924,,,multi,,,,,,,,,
1042,124731305,490,60,Dec 1924,19241201,Mr. Galsworthy's Gentle Ironies,4,,http://search.proquest.com/docview/124731305/,24243,1924,,,single_focus,The White Monkey,1924,Scribner,http://viaf.org/viaf/121555288,Fiction - novel,,http://viaf.org/viaf/61561917,John Galsworthy,m
1043,124731367,504,60,Dec 1924,19241201,IN BRIEF REVIEW,4,,http://search.proquest.com/docview/124731367/,24243,1924,,,multi,,,,,,,,,
1044,124731399,467,60,Dec 1924,19241201,FOOD IN FICTION,4,,http://search.proquest.com/docview/124731399/,24243,1924,,,not_review,,,,,,,,,
1045,124731407,467,59,Jun 1924,19240601,A CROP OF SPRING VERSE,4,,http://search.proquest.com/docview/124731407/,24243,1924,,,multi,,,,,,,,,
1046,124731416,626,59,Jul 1924,19240701,Notes from France,5,,http://search.proquest.com/docview/124731416/,24243,1924,,,multi,,,,,,,,,
1047,124731428,220,60,Oct 1924,19241001,For the Sophisticates,2,,http://search.proquest.com/docview/124731428/,24243,1924,,,brief,,,,,,,,,
1048,124731473,396,60,Dec 1924,19241201,THE UNPOPULAR EDITOR OF THE POPULAR MAGAZINE,4,,http://search.proquest.com/docview/124731473/,24243,1924,,,not_review,,,,,,,,,
1049,124731505,342,60,Nov 1924,19241101,Three Novels,3,,http://search.proquest.com/docview/124731505/,24243,1924,,,multi,,,,,,,,,
1050,124731573,31,60,Sep 1924,19240901,PORTRAIT OF A CRITIC,1,,http://search.proquest.com/docview/124731573/,24243,1924,,,not_review,,,,,,,,,
1051,124731593,300,60,Nov 1924,19241101,GIVING THE YOUNG PERSON A BOOK,3,,http://search.proquest.com/docview/124731593/,24243,1924,,,not_review,,,,,,,,,
1052,124731702,214,59,Apr 1924,19240401,A SHELF OF RECENT BOOKS,2,,http://search.proquest.com/docview/124731702/,24243,1924,,,single_focus,A Plea for Monogamy,1924,Boni and Liveright,http://viaf.org/viaf/150537829,Nonfiction - social issues,,http://viaf.org/viaf/117866710,Wilfrid Lay,m
1053,124731703,88,60,Sep 1924,19240901,THE BOOK OF THE MONTH,1,,http://search.proquest.com/docview/124731703/,24243,1924,,,single_focus,Studies in Murder,,The Macmillan Co.,http://viaf.org/viaf/140726562,Nonfiction - sensationalism,,http://viaf.org/viaf/44668139,Edmund Lester Pearson,m
1054,124731706,243,59,Apr 1924,19240401,THE BOOKMAN'S LITERARY CLUB SERVICE,2,,http://search.proquest.com/docview/124731706/,24243,1924,,,not_review,,,,,,,,,
1055,124731715,26,59,Mar 1924,19240301,THE SKETCH BOOK,1,,http://search.proquest.com/docview/124731715/,24243,1924,,,not_review,,,,,,,,,
1056,124731740,55,60,Sep 1924,19240901,THE LONDONER,1,,http://search.proquest.com/docview/124731740/,24243,1924,,,not_review,,,,,,,,,
1057,124731806,197,60,Oct 1924,19241001,WHAT'S WHAT AMONG THE SEASON'S BOOKS,2,,http://search.proquest.com/docview/124731806/,24243,1924,,,not_review,,,,,,,,,
1058,124731850,398,60,Dec 1924,19241201,A NOTE ON THE ENGLISH NOVEL,4,,http://search.proquest.com/docview/124731850/,24243,1924,,,not_review,,,,,,,,,
1059,124731890,658,57,Aug 1923,19230801,THE EDITOR RECOMMENDS--,6,,http://search.proquest.com/docview/124731890/,24243,1923,,,multi,,,,,,,,,
1060,124731969,241,59,Apr 1924,19240401,Notes from France,2,,http://search.proquest.com/docview/124731969/,24243,1924,,,single_focus,Lewis et Irène,1924,Grasset,http://viaf.org/viaf/305290209,Fiction - novel,,http://viaf.org/viaf/32000675,Paul Morand,m
1061,124731981,465,59,Jun 1924,19240601,MORE THACKERAY LETTERS,4,,http://search.proquest.com/docview/124731981/,24243,1924,,,single_focus,Thackeray and his daughter,,Harper and Bros.,http://viaf.org/viaf/122099855,Nonfiction - biographical,,http://viaf.org/viaf/39763350,Hester Thackeray Ritchie,f
1062,124732006,211,59,Apr 1924,19240401,More Fictional Travel,2,,http://search.proquest.com/docview/124732006/,24243,1924,,,brief,,,,,,,,,
1063,124732106,611,57,Aug 1923,19230801,SHELLEY'S GRANDSON AND SOME OTHERS,6,,http://search.proquest.com/docview/124732106/,24243,1923,,,not_review,,,,,,,,,
1064,124732325,87,60,Sep 1924,19240901,An Age of Mysticism,1,,http://search.proquest.com/docview/124732325/,24243,1924,,,single_focus,William Blake: His Philosophy and Symbols,,Houghton Mifflin,http://viaf.org/viaf/159556432,Nonfiction - biographical,,http://viaf.org/viaf/17292949,S. Foster Damon,m
1065,124732452,778,56,Feb 1923,19230201,IDEALS AND REALITIES OF AMERICA,6,,http://search.proquest.com/docview/124732452/,24243,1923,,,not_review,,,,,,,,,
1066,124732478,492,60,Dec 1924,19241201,A SHELF OF RECENT BOOKS,4,,http://search.proquest.com/docview/124732478/,24243,1924,,,multi,,,,,,,,,
1067,124732507,659,56,Jan 1923,19230101,MY PARTY,5,,http://search.proquest.com/docview/124732507/,24243,1923,,,not_review,,,,,,,,,
1068,124732576,386,60,Dec 1924,19241201,AMERICANA,4,,http://search.proquest.com/docview/124732576/,24243,1924,,,not_review,,,,,,,,,
1069,124732622,885,56,Feb 1923,19230201,THE CONTRIBUTORS' COLUMN,6,,http://search.proquest.com/docview/124732622/,24243,1923,,,multi,,,,,,,,,
1070,124732624,345,60,Nov 1924,19241101,POETRY FOR EVERY TASTE,3,,http://search.proquest.com/docview/124732624/,24243,1924,,,multi,,,,,,,,,
1071,124732636,348,60,Nov 1924,19241101,FOUR FIRST NOVELS,3,,http://search.proquest.com/docview/124732636/,24243,1924,,,multi,,,,,,,,,
1072,124732652,832,56,Feb 1923,19230201,WHERE TO BUY BOOKS,6,,http://search.proquest.com/docview/124732652/,24243,1923,,,not_review,,,,,,,,,
1073,124732772,764,56,Feb 1923,19230201,FOOTBALL LITERATURE,6,,http://search.proquest.com/docview/124732772/,24243,1923,,,single_focus,Football and How to Watch It,1923,Marshall Jones Co,http://viaf.org/viaf/138838932,Nonfiction - sports,,http://viaf.org/viaf/16935694,Percy D. Haughton,m
1074,124732778,337,57,May 1923,19230501,FREUD CROSSING THE ALPS,3,,http://search.proquest.com/docview/124732778/,24243,1923,,,single_focus,Psychological Types or The Psychology of Individuation,1923,"Harcourt, Brace, and Co.",http://viaf.org/viaf/167837026,Nonfiction - psychology,,http://viaf.org/viaf/88819182; http://viaf.org/viaf/39604157,Carl Jung; Helton Godwin Baynes,m
1075,124732824,328,58,Nov 1923,19231101,MARKING TIME WITH THE BABIES,3,,http://search.proquest.com/docview/124732824/,24243,1923,,,multi,,,,,,,,,
1076,124732882,69,59,Mar 1924,19240301,Poetry for Children and Others,1,,http://search.proquest.com/docview/124732882/,24243,1924,,,multi,,,,,,,,,
1077,124733057,330,58,Nov 1923,19231101,LITERARY SYNTHESIS,3,,http://search.proquest.com/docview/124733057/,24243,1923,,,single_focus,The Outline of Literature,,G. P. Putnam's Sons,http://viaf.org/viaf/295600056,Nonfiction - academic/pseudo-academic,,http://viaf.org/viaf/19809854,John Drinkwater,m
1078,124733077,622,56,Jan 1923,19230101,THE EDITOR RECOMMENDS--,5,,http://search.proquest.com/docview/124733077/,24243,1923,,,single_focus,Joseph Greer and His Daughter,,Bobbs-Merrill,http://viaf.org/viaf/155934606,Fiction - novel,,http://viaf.org/viaf/3511681,Henry Kitchell Webster,m
1079,124733081,452,58,Dec 1923,19231201,THE BOOKMAN'S GUIDE TO FICTION,4,,http://search.proquest.com/docview/124733081/,24243,1923,,,not_review,,,,,,,,,
1080,124733172,462,57,Jun 1923,19230601,A SCHOLAR DISCUSSES PUBLIC OPINION,4,,http://search.proquest.com/docview/124733172/,24243,1923,,,single_focus,Public Opinion in War and Peace,1923,Harvard University Press,http://viaf.org/viaf/139568154,Nonfiction,,http://viaf.org/viaf/94177631,A. Lawrence Lowell,m
1081,124733282,67,58,Sep 1923,19230901,The Making of the West Again,1,,http://search.proquest.com/docview/124733282/,24243,1923,,,single_focus,The Hawkeye,1923,Bobbs-Merrill,http://viaf.org/viaf/155934606,Fiction,,http://viaf.org/viaf/74225766,Herbert Quick,m
1082,124733326,669,37,Aug 1913,19130801,"""A PRISONER IN FAIRYLAND""",6,,http://search.proquest.com/docview/124733326/,24243,1913,,,single_focus,A Prisoner in Fairyland,1913,,,Fiction - novel,,http://viaf.org/viaf/51685890,Algernon Blackwood,
1083,124733365,215,57,Apr 1923,19230401,RECENT BOOKS IN BRIEF REVIEW,2,,http://search.proquest.com/docview/124733365/,24243,1923,,,multi,,,,,,,,,
1084,124733400,817,56,Feb 1923,19230201,THE CONTRIBUTORS' COLUMN,6,,http://search.proquest.com/docview/124733400/,24243,1923,,,not_review,,,,,,,,,
1085,124733406,570,37,Jul 1913,19130701,"VIII PRICE COLLIER'S ""GERMANY AND THE GERMANS""",5,,http://search.proquest.com/docview/124733406/,24243,1913,,,single_focus,Germany and the Germans,1913,Charles Scribner's Sons,http://viaf.org/viaf/121555288,Nonfiction - social issues,,http://viaf.org/viaf/10212783,Price Collier,m
1086,124733441,647,56,Jan 1923,19230101,ZONA GALE,5,,http://search.proquest.com/docview/124733441/,24243,1923,,,multi,,,,,,,,,
1087,124733465,666,37,Aug 1913,19130801,"""O PIONEERS""",6,,http://search.proquest.com/docview/124733465/,24243,1913,,,single_focus,O Pioneers,1913,,,Fiction,,http://viaf.org/viaf/2480701,Willa Sibert Cather,f
1088,124733500,536,37,Jul 1913,19130701,"VIRGINIA""",5,,http://search.proquest.com/docview/124733500/,24243,1913,,,single_focus,Virginia,1913,,,Fiction - novel,,http://viaf.org/viaf/69040787,Ellen Glasgow,f
1089,124733516,814,56,Feb 1923,19230201,THE COLLECTORS' GUIDE,6,,http://search.proquest.com/docview/124733516/,24243,1923,,,not_review,,,,,,,,,
1090,124733530,622,56,Jan 1923,19230101,Prophets of Stagedom,5,,http://search.proquest.com/docview/124733530/,24243,1923,,,single_focus,Continental Stagecraft,1923,"Harcourt, Brace",http://viaf.org/viaf/310644925,Nonfiction,,http://viaf.org/viaf/2564751,Kenneth Macgowan,m
1091,124733533,564,37,Jul 1913,19130701,TEN BOOKS OF THE MONTH,5,,http://search.proquest.com/docview/124733533/,24243,1913,,,multi,,,,,,,,,
1092,124733537,79,58,Sep 1923,19230901,CONTRASTS IN CRITICISM,1,,http://search.proquest.com/docview/124733537/,24243,1923,,,multi,,,,,,,,,
1093,124733544,78,57,Mar 1923,19230301,THE BOOKMAN'S GUIDE TO FICTION,1,,http://search.proquest.com/docview/124733544/,24243,1923,,,not_review,,,,,,,,,
1094,124733546,568,37,Jul 1913,19130701,VI JOHN CAVE. VII BARBARA GWYNNE,5,,http://search.proquest.com/docview/124733546/,24243,1913,,,multi,,,,,,,,,
1095,124733551,363,57,May 1923,19230501,GRACE HAZARD CONKLING,3,,http://search.proquest.com/docview/124733551/,24243,1923,,,multi,,,,,,,,,
1096,124733593,540,37,Jul 1913,19130701,"HAGAR REVELLY""",5,,http://search.proquest.com/docview/124733593/,24243,1913,,,single_focus,Hagar Revelly,1913,,,Fiction - novel,,http://viaf.org/viaf/103235889,Daniel Carson Goodman,m
1097,124733601,445,37,Jun 1913,19130601,SEVEN BOOKS OF THE MONTH,4,,http://search.proquest.com/docview/124733601/,24243,1913,,,single_focus,Tales of the Mermaid Inn,1913,F. A. Stokes Company,http://viaf.org/viaf/131785575,Fiction,,http://viaf.org/viaf/34584944,Alfred Noyes,m
1098,124733608,466,37,Jun 1913,19130601,"VERA NIKTO'S ""A MERE WOMAN""",4,,http://search.proquest.com/docview/124733608/,24243,1913,,,single_focus,A Mere Woman,1913,D. Appleton and Company,http://viaf.org/viaf/129012558,Fiction,,,Vera Nikto,none
1099,124733642,459,37,Jun 1913,19130601,NEW BOOKS BY NEW WRITERS,4,,http://search.proquest.com/docview/124733642/,24243,1913,,,single_focus,Greater Love Hath No Man,1913,George Doran and Company,http://viaf.org/viaf/140800687,Fiction,,http://viaf.org/viaf/10842198,Frank Packard,m
1100,124733644,425,37,Jun 1913,19130601,THE PLAYS OF YESTERYEAR,4,,http://search.proquest.com/docview/124733644/,24243,1913,,,single_focus,Other Days,1913,,,Nonfiction - drama,,http://viaf.org/viaf/76304998,William Winter,m
1101,124733675,805,56,Feb 1923,19230201,'Doran Book Chat,6,,http://search.proquest.com/docview/124733675/,24243,1923,,,not_review,,,,,,,,,
1102,124733682,460,37,Jun 1913,19130601,"TRUMAN A. DEWEESE'S ""THE BEND IN THE ROAD""",4,,http://search.proquest.com/docview/124733682/,24243,1913,,,single_focus,The Bend in the Road,,Harper & Brothers,http://viaf.org/viaf/122099855,Nonfiction,,http://viaf.org/viaf/31051427,Truman A. DeWeese,none
1103,124733683,442,37,Jun 1913,19130601,"THE JUDGMENT HOUSE""",4,,http://search.proquest.com/docview/124733683/,24243,1913,,,single_focus,The Judgment House,1913,,,Fiction,,http://viaf.org/viaf/30652438,Gilbert Parker,m
1104,124733686,778,56,Feb 1923,19230201,THE MODERN ESSAY,6,,http://search.proquest.com/docview/124733686/,24243,1923,,,not_review,,,,,,,,,
1105,124733700,460,37,Jun 1913,19130601,"ROBERT DULL ELDER'S ""THE SOJOURNER""",4,,http://search.proquest.com/docview/124733700/,24243,1913,,,single_focus,The Sojourner,,Harper and Brothers,http://viaf.org/viaf/122099855,Fiction - novel,,,Robert Dull Elder,m
1106,124733714,768,56,Feb 1923,19230201,RECENT BOOKS IN BRIEF REVIEW,6,,http://search.proquest.com/docview/124733714/,24243,1923,,,multi,,,,,,,,,
1107,124733719,343,37,May 1913,19130501,"NATALIE SUMNER LINCOLN'S ""THE LOST DESPATCH""",3,,http://search.proquest.com/docview/124733719/,24243,1913,,,single_focus,The Last Despatch,1913,D. Appleton and Company,http://viaf.org/viaf/129012558,Fiction,,http://viaf.org/viaf/79521873,Natalie Sumner Lincoln,none
1108,124733732,471,58,Dec 1923,19231201,THE BOOK OF THE PRESENCE,4,,http://search.proquest.com/docview/124733732/,24243,1923,,,not_review,,,,,,,,,
1109,124733741,457,37,Jun 1913,19130601,"VI CYRUS TOWNSEND BRADY'S ""THE FETTERS OF FREEDOM""",4,,http://search.proquest.com/docview/124733741/,24243,1913,,,single_focus,The Fetters of Freedom,,"Dodd, Mead and Company",http://viaf.org/viaf/266483422,Fiction - historical,,http://viaf.org/viaf/74213268,Cyrus Townsend Brady,m
1110,124733744,441,37,Jun 1913,19130601,"AN AFFAIR OF STATE""",4,,http://search.proquest.com/docview/124733744/,24243,1913,,,single_focus,An Affair of State,1913,,,Fiction - novel,,http://viaf.org/viaf/72431542,J.C. Snaith,m
1111,124733751,339,37,May 1913,19130501,"""THE HEART OF THE NIGHT WIND""",3,,http://search.proquest.com/docview/124733751/,24243,1913,,,single_focus,The Heart of the Night Wind,1913,,,Fiction,,,V. E. Roe,f
1112,124733762,746,56,Feb 1923,19230201,"BROADWAY, OUR LITERARY SIGNPOST",6,,http://search.proquest.com/docview/124733762/,24243,1923,,,multi,,,,,,,,,
1113,124733764,340,37,May 1913,19130501,NEW BOOKS BY NEW WRITERS,3,,http://search.proquest.com/docview/124733764/,24243,1913,,,single_focus,The Woman in Black,1913,The Century Company,http://viaf.org/viaf/127849436,Fiction,,http://viaf.org/viaf/22138375,E.C. Bentley,m
1114,124733773,212,57,Apr 1923,19230401,AMERICA'S MUSICAL DIARY,2,,http://search.proquest.com/docview/124733773/,24243,1923,,,single_focus,Annals of Music in America,1923,Marshall Jones Co,http://viaf.org/viaf/138838932,Nonfiction,,http://viaf.org/viaf/2458863,Henry C. Lahee,
1115,124733782,431,37,Jun 1913,19130601,"DAMAGED GOODS""",4,,http://search.proquest.com/docview/124733782/,24243,1913,,,single_focus,Damaged Goods,1913,,,Nonfiction,,http://viaf.org/viaf/61576952,Brieux,m
1116,124733797,313,37,May 1913,19130501,OLD PLAYS REVIVED,3,,http://search.proquest.com/docview/124733797/,24243,1913,,,multi,,,,,,,,,
1117,124733800,82,58,Sep 1923,19230901,RECENT BOOKS IN BRIEF REVIEW,1,,http://search.proquest.com/docview/124733800/,24243,1923,,,cluster,,,,,,,,,
1118,124733801,208,58,Oct 1923,19231001,AN OUTLINE OF HEROES,2,,http://search.proquest.com/docview/124733801/,24243,1923,,,single_focus,"Seven Ages, A Brief And Simple Narrative Of The Pilgrimage Of The Human Mind As It Has Affected The English-Speaking World",1923,G.P. Putnam's Sons,http://viaf.org/viaf/295600056,Nonfiction - historical,,http://viaf.org/viaf/14896564,A Gentleman with a Duster,m
1119,124733810,462,58,Dec 1923,19231201,BIOGRAPHY,4,,http://search.proquest.com/docview/124733810/,24243,1923,,,not_review,,,,,,,,,
1120,124733829,346,37,May 1913,19130501,"ETHEL GERTRUDE HART'S ""THE DREAM GIRL""",3,,http://search.proquest.com/docview/124733829/,24243,1913,,,single_focus,The Dream Girl,,"Doubleday, Page & Co.",http://viaf.org/viaf/265181339,Fiction,,http://viaf.org/viaf/199150747050016302185,Ethel Gertrude Hart,none
1121,124733834,214,37,Apr 1913,19130401,"IV ALBERT EDWARDS'S ""COMRADE YETTA""",2,,http://search.proquest.com/docview/124733834/,24243,1913,,,single_focus,Comrade Yetta,1913,Macmillan,http://viaf.org/viaf/140726562,Fiction - novel,,http://viaf.org/viaf/63457114,Albert Edwards,m
1122,124733852,334,58,Nov 1923,19231101,RECENT BOOKS IN BRIEF REVIEW,3,,http://search.proquest.com/docview/124733852/,24243,1923,,,multi,,,,,,,,,
1123,124733859,116,57,Mar 1923,19230301,German Short Stories and Other New Books,1,,http://search.proquest.com/docview/124733859/,24243,1923,,,multi,,,,,,,,,
1124,124733863,340,37,May 1913,19130501,"MARGARET TURNBULL'S ""W. A. G.'S TALE""",3,,http://search.proquest.com/docview/124733863/,24243,1913,,,single_focus,W. A. G.'s Tale,1913,Houghton Mifflin Company,http://viaf.org/viaf/159556432,Fiction,,http://viaf.org/viaf/63630276,Margaret Turnbull,none
1125,124733875,493,58,Dec 1923,19231201,ZOE AKINS,4,,http://search.proquest.com/docview/124733875/,24243,1923,,,cluster,,,,,,,,,
1126,124733880,207,37,Apr 1913,19130401,FOUR BOOKS OF THE MONTH,2,,http://search.proquest.com/docview/124733880/,24243,1913,,,multi,,,,,,,,,
1127,124733893,206,37,Apr 1913,19130401,"""THE LIFE MASK""",2,,http://search.proquest.com/docview/124733893/,24243,1913,,,single_focus,The Life Mask,1913,,,,,,,f
1128,124733930,485,57,Jun 1923,19230601,WITTER BYNNER,4,,http://search.proquest.com/docview/124733930/,24243,1923,,,single_focus,Greenstone Poems,1923,Stokes,http://viaf.org/viaf/131785575,Poetry,,http://viaf.org/viaf/5724955,Witter Bynner,m
1129,124733948,212,37,Apr 1913,19130401,"III ""THE WOMAN WITH EMPTY HANDS""",2,,http://search.proquest.com/docview/124733948/,24243,1913,,,single_focus,The Woman with Empty Hands,1913,"Dodd, Mead, and Company",http://viaf.org/viaf/266483422,Fiction - novel,,,,none
1130,124733956,565,36,Jan 1913,19130101,"The Street of the Two Friends""",5,,http://search.proquest.com/docview/124733956/,24243,1913,,,brief,,,,,,,,,
1131,124733971,548,57,Jul 1923,19230701,THE BOOK OF THE MONTH,5,,http://search.proquest.com/docview/124733971/,24243,1923,,,single_focus,Damaged Souls,1923,Houghton Mifflin Company,http://viaf.org/viaf/159556432,Nonfiction - biographical,,http://viaf.org/viaf/18287234,Gamaliel Bradford,m
1132,124733974,853,56,Feb 1923,19230201,THE CONTRIBUTORS' COLUMN,6,,http://search.proquest.com/docview/124733974/,24243,1923,,,not_review,,,,,,,,,
1133,124733975,485,57,Jun 1923,19230601,JOHN HALL WHEELOCK,4,,http://search.proquest.com/docview/124733975/,24243,1923,,,single_focus,The Black Panther,,Scribner,http://viaf.org/viaf/121555288,Poetry,,http://viaf.org/viaf/5059881,John Hall Wheelock,m
1134,124733980,109,57,Mar 1923,19230301,AMY LOWELL,1,,http://search.proquest.com/docview/124733980/,24243,1923,,,multi,,,,,,,,,
1135,124733983,575,36,Jan 1913,19130101,"V REMY DE GOURMONT'S ""UNE NUIT AU LUXEMBOURG""",5,,http://search.proquest.com/docview/124733983/,24243,1913,,,single_focus,Une Nuit au Luxembourg,,J. W. Luce and Company,http://viaf.org/viaf/188316147,Fiction - novel,,http://viaf.org/viaf/102324182,Remy de Gourmont,m
1136,124733994,269,58,Nov 1923,19231101,A HUNGRY HEART,3,,http://search.proquest.com/docview/124733994/,24243,1923,,,not_review,,,,,,,,,
1137,124759151,103,23,Mar 1906,19060301,EDUCATIONAL BOOK NOTES,1,,http://search.proquest.com/docview/124759151/,24243,1906,,,not_review,,,,,,,,,
1138,90381767,11,39,"Apr 28, 1887",18870428,Review 7 -- No Title,2004,11,http://search.proquest.com/docview/90381767/,24565,1887,,,not_review,,,,,,,,,
1139,89671095,403,LIV,"May 16, 1913",19130516,A REPUBLIC OF BOOKS.,646,403,http://search.proquest.com/docview/89671095/,25244,1913,,,multi,,,,,,,,,
1140,90370089,10,36,"Nov 13, 1884",18841113,Review 2 -- No Title,1876,10,http://search.proquest.com/docview/90370089/,24565,1884,,,multi,,,,,,,,,
